/* DATA DESCRIPTION:
Citation:	Fischer, Philipp; Happel, Lea; Brand, Markus; Eickelmann, Laura; Lienkämper, Miriam; Bussmann, Ingeborg; Anselm, Norbert; Brix, Holger (2022): Hydrographical time series data of Helgoland, Southern North Sea, 2021 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.950173
Abstract:	The dataset contains temperature, salinity, oxygen saturation, chlorophyll a and turbidity data from the Helgoland MarGate underwater observatory from the year 2021 in a temporal resolution of 1 hour. The cabled observatory is located in 10m water depth and comprises single or multiple sensors for a specific parameter (see https://www.awi.de/en/science/biosciences/shelf-sea-system-ecology/main-research-focus/cosyna/underwater-node-helgoland.html). For a detailed description of the data see associated metadatafile metadata_heluwobs_2021_hydrography.pdf
Keyword(s):	ACROSS; Alfred-Wegener-Institute; Helmholtz-Centre-Geestacht; in-situ observations; MarGate underwater experimental area; MOSES; Observatory; Scientific diving
Related to:	Baschek, Burkard; Schroeder, Friedhelm; Brix, Holger; Riethmüller, Rolf; Badewien, Thomas H; Breitbach, Gisbert; Brügge, Bernd; Colijn, Franciscus; Doerffer, Roland; Eschenbach, Christiane; Friedrich, Jana; Fischer, Philipp; Garthe, Stefan; Horstmann, Jochen; Krasemann, Hansjörg; Metfies, Katja; Merckelbach, Lucas; Ohle, Nino; Petersen, Wilhelm; Pröfrock, Daniel; Röttgers, Rüdiger; Schlüter, Michael; Schulz, Jan; Schulz-Stellenfleth, Johannes; Stanev, Emil V; Staneva, Joanna; Winter, Christian; Wirtz, Kai W; Wollschläger, Jochen; Zielinski, Oliver; Ziemer, Friedwart (2017): The Coastal Observing System for Northern and Arctic Seas (COSYNA). Ocean Science, 13(3), 379-410, https://doi.org/10.5194/os-13-379-2017
	Buck, Justin James Henry; Bainbridge, Scott J; Burger, Eugene F; Kraberg, Alexandra Claudia; Casari, Matthew; Casey, Kenneth S; Darroch, Louise; Del Rio, Joaquin; Metfies, Katja; Delory, Eric; Fischer, Philipp; Gardner, Thomas; Heffernan, Ryan; Jirka, Simon; Kokkinaki, Alexandra; Loebl, Martina; Buttigieg, Pier Luigi; Pearlman, Jay S; Schewe, Ingo (2019): Ocean Data Product Integration Through Innovation-The Next Level of Data Interoperability. Frontiers in Marine Science, 6, 82-92, https://doi.org/10.3389/fmars.2019.00032
	Fischer, Philipp (2020): Intelligent Sensor Technology: A 'Must-Have' for Next-Century Marine Science. In: Kirchner F., Straube S., Kühn D., Hoyer N. (eds) AI Technology for Underwater Robots. Intelligent Systems, Control and Automation: Science and Engineering, 96, https://doi.org/10.1007/978-3-030-30683-0_2
	Fischer, Philipp; Brix, Holger; Baschek, Burkard; Kraberg, Alexandra Claudia; Brand, Markus; Cisewski, Boris; Riethmüller, Rolf; Breitbach, Gisbert; Möller, Klas Ove; Gattuso, Jean-Pierre; Alliouane, Samir; van De Poll, Willem H; Witbaard, Rob (2020): Operating Cabled Underwater Observatories in Rough Shelf-Sea Environments: A Technological Challenge. Frontiers in Marine Science, 7, https://doi.org/10.3389/fmars.2020.00551
	Fischer, Philipp; Dietrich, Peter; Achterberg, Eric Pieter; Anselm, Norbert; Brix, Holger; Bussmann, Ingeborg; Eickelmann, Laura; Flöser, Götz; Friedrich, Madlen; Rust, Hendrik; Schütze, Claudia; Koedel, Uta (2021): Effects of Measuring Devices and Sampling Strategies on the Interpretation of Monitoring Data for Long-Term Trend Analysis. Frontiers in Marine Science, 8, https://doi.org/10.3389/fmars.2021.770977
	Fischer, Philipp; Gramelsberger, Gabriele; Hoffmann, Christoph; Hoffmann, Hans; Rheinberger, Hans-Jörg; Rickli, Hannes (2020): Natures of Data. Zürich, Diaphanes, 168, hdl:10013/epic.06e24ad7-b885-4ff6-8dd7-99c0cda25804
	Fischer, Philipp; Schwanitz, Max; Loth, Reiner; Posner, Uwe; Brand, Markus; Schroeder, Friedhelm (2017): First year of practical experiences of the new Arctic AWIPEV-COSYNA cabled Underwater Observatory in Kongsfjorden, Spitsbergen. Ocean Science, 13(2), 259-272, https://doi.org/10.5194/os-13-259-2017
	Weber, Ute; Attinger, Sabine; Baschek, Burkard; Boike, Julia; Borchardt, Dietrich; Brix, Holger; Brüggemann, Nicolas; Bussmann, Ingeborg; Dietrich, Peter; Fischer, Philipp; Greinert, Jens; Hajnsek, Irena; Kamjunke, Norbert; Kerschke, Dorit; Kiendler-Scharr, Astrid; Körtzinger, Arne; Kottmeier, Christoph; Merz, Bruno; Merz, Ralf; Riese, Martin; Schloter, Michael; Schmid, HaPe; Schnitzler, Jörg-Peter; Sachs, Torsten; Schütze, Claudia; Tillmann, Ralf; Vereecken, Harry; Wieser, Andreas; Teutsch, Georg (2022): MOSES: A Novel Observation System to Monitor Dynamic Events across Earth Compartments. Bulletin of the American Meteorological Society, 103(2), E339-E348, https://doi.org/10.1175/bams-d-20-0158.1
Further details:	Metadata for the Helgoland underwater observatory, 2021 (URI: https://download.pangaea.de/reference/115933/attachments/metadata_heluwobs_2021_hydrography.pdf)
	Time series plot for the Helgoland underwater observatory, 2021: Chlorophyll a (URI: https://download.pangaea.de/reference/115934/attachments/NRT_Pangaea_heluwobs_Yes_Chlorophylla.pdf)
	Time series plot for the Helgoland underwater observatory, 2021: Oxygen saturation (URI: https://download.pangaea.de/reference/115935/attachments/NRT_Pangaea_heluwobs_Yes_Oxygensaturation.pdf)
	Time series plot for the Helgoland underwater observatory, 2021: Salinity (URI: https://download.pangaea.de/reference/115936/attachments/NRT_Pangaea_heluwobs_Yes_Salinity.pdf)
	Time series plot for the Helgoland underwater observatory, 2021: Temperature (URI: https://download.pangaea.de/reference/115937/attachments/NRT_Pangaea_heluwobs_Yes_Temperature_water.pdf)
	Time series plot for the Helgoland underwater observatory, 2021: Turbidity (URI: https://download.pangaea.de/reference/115938/attachments/NRT_Pangaea_heluwobs_Yes_Turbidity.pdf)
Project(s):	Advanced Remote Sensing – Ground-Truth Demo and Test Facilities (ACROSS)
	Coastal Observing System for Northern and Arctic Seas (COSYNA) (URI: https://www.hereon.de/institutes/carbon_cycles/cosyna/)
	Helmholtz-Zentrum Geesthacht, Institute of Coastal Research (HZG) (URI: https://www.hereon.de/)
	MarGate (MarGate) (URI: https://www.awi.de/en/science/special-groups/scientific-diving/margate.html)
	Modular Observation Solutions for Earth Systems (MOSES) (URI: https://www.ufz.de/moses/)
	Shelf Seas Systems Ecology @ AWI (former Biologische Anstalt Helgoland) (BAH) (URI: https://www.awi.de/en/science/biosciences/shelf-sea-system-ecology.html)
	Towards a joint European research infrastructure network for coastal observatories (JERICO) (URI: https://www.jerico-ri.eu/)
Funding:	Seventh Framework Programme (FP7), grant/award no. 262584: Towards a joint European research infrastructure network for coastal observatories (URI: https://cordis.europa.eu/project/id/262584)
Coverage:	LATITUDE: 54.183300 * LONGITUDE: 7.866700
	DATE/TIME START: 2021-01-01T00:00:00 * DATE/TIME END: 2021-12-31T23:00:00
	MINIMUM ELEVATION: -10.0 m * MAXIMUM ELEVATION: -10.0 m
Event(s):	MarGate (Helgoland-UWO) * LATITUDE: 54.183300 * LONGITUDE: 7.866700 * ELEVATION: -10.0 m * LOCATION: Helgoland, North Sea * METHOD/DEVICE: Observation (OBSE)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html)
	Temperature, water [°C] (Temp) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory
	Temperature, water, confidence value [±] (Temp conf) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory * COMMENT: 90% confidence value
	Salinity (Sal) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory * COMMENT: PSU
	Salinity, confidence value [±] (Sal conf) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory * COMMENT: 90% confidence value
	Chlorophyll a [µg/l] (Chl a) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory
	Chlorophyll a, confidence value [±] (Chl a conf) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory * COMMENT: 90% confidence value
	Oxygen saturation [%] (O2 sat) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory
	Oxygen saturation, confidence value [±] (O2 sat conf) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory * COMMENT: 90% confidence value
	Turbidity (Formazin Turbidity Unit) [FTU] (Turbidity) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory
	Turbidity, confidence value [±] (Turbidity conf) * PI: Fischer, Philipp (https://orcid.org/0000-0002-3357-5420, philipp.fischer@awi.de, https://www.awi.de/en/science/special-groups/scientific-diving.html) * METHOD/DEVICE: See further details: Metadata for the Helgoland underwater observatory * COMMENT: 90% confidence value
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels) * Processing Level: PANGAEA data processing level 3 (URI: https://wiki.pangaea.de/wiki/Processing_levels#PANGAEA_data_processing_level_3)
Size:	68608 data points
*/
Date/Time	Temp [°C]	Temp conf [±]	Sal	Sal conf [±]	Chl a [µg/l]	Chl a conf [±]	O2 sat [%]	O2 sat conf [±]	Turbidity [FTU]	Turbidity conf [±]
2021-02-04T08:00:00	5.007	0.004			0.620	0.046	89.792	0.177	3.750	0.172
2021-02-04T09:00:00	4.995	0.005			0.629	0.053	89.819	0.195	3.886	0.159
2021-02-04T10:00:00	4.980	0.004			0.626	0.050	89.901	0.220	3.546	0.188
2021-02-04T11:00:00	4.999	0.005			0.621	0.045	90.010	0.202	3.353	0.135
2021-02-04T12:00:00	4.960	0.004			0.617	0.040	90.115	0.181	3.805	0.157
2021-02-04T13:00:00	4.929	0.004			0.632	0.047	90.009	0.179	4.431	0.148
2021-02-04T14:00:00	4.935	0.004			0.661	0.043	89.843	0.190	5.509	0.181
2021-02-04T15:00:00	4.916	0.005			0.656	0.049	89.768	0.193	5.246	0.153
2021-02-04T16:00:00	4.907	0.004			0.636	0.054	89.920	0.199	4.622	0.160
2021-02-04T17:00:00	4.901	0.005			0.687	0.047	90.426	0.211	4.099	0.152
2021-02-04T18:00:00	4.980	0.005			0.665	0.052	90.012	0.202	3.792	0.191
2021-02-04T19:00:00	4.982	0.005			1.047	0.046	89.929	0.162	3.975	0.124
2021-02-04T20:00:00	4.956	0.004			0.698	0.042	89.969	0.211	3.971	0.155
2021-02-04T21:00:00	4.966	0.004			0.657	0.056	89.948	0.157	3.792	0.138
2021-02-04T22:00:00	4.938	0.004			0.652	0.045	90.196	0.202	3.606	0.183
2021-02-04T23:00:00	4.915	0.004			0.642	0.058	90.303	0.205	3.287	0.153
2021-02-05T00:00:00	4.909	0.005			0.625	0.045	90.336	0.212	3.169	0.159
2021-02-05T01:00:00	4.929	0.005			0.628	0.048	90.253	0.205	3.587	0.144
2021-02-05T02:00:00	4.999	0.005			0.640	0.044	90.002	0.199	3.980	0.158
2021-02-05T03:00:00	4.991	0.005			0.645	0.050	89.991	0.225	4.056	0.134
2021-02-05T04:00:00	4.939	0.005			0.613	0.047	89.976	0.174	3.979	0.151
2021-02-05T05:00:00	4.788	0.005			0.625	0.040	90.341	0.225	3.917	0.156
2021-02-05T06:00:00	4.834	0.005			0.654	0.045	90.478	0.215	3.767	0.163
2021-02-05T07:00:00	4.904	0.005			0.642	0.054	90.810	0.236	3.726	0.146
2021-02-05T08:00:00	4.896	0.005			0.639	0.050	90.697	0.223	4.241	0.153
2021-02-05T09:00:00	4.842	0.005			0.655	0.046	90.737	0.190	4.363	0.170
2021-02-05T10:00:00	4.854	0.004			0.630	0.046	90.746	0.226	4.030	0.148
2021-02-05T11:00:00	4.837	0.005			0.638	0.052	91.081	0.215	3.719	0.159
2021-02-05T12:00:00	4.816	0.004			0.633	0.052	91.288	0.183	3.490	0.160
2021-02-05T13:00:00	4.768	0.005			0.640	0.054	90.561	0.200	3.436	0.142
2021-02-05T14:00:00	4.782	0.004			0.644	0.047	90.482	0.185	3.661	0.165
2021-02-05T15:00:00	4.813	0.004			0.649	0.053	90.397	0.189	3.943	0.154
2021-02-05T16:00:00	4.785	0.005			0.628	0.054	90.331	0.189	3.800	0.138
2021-02-05T17:00:00	4.735	0.005			0.638	0.055	90.641	0.231	3.791	0.149
2021-02-05T18:00:00	4.713	0.006			0.696	0.044	90.907	0.163	4.191	0.189
2021-02-05T19:00:00	4.736	0.005			0.730	0.057	91.156	0.201	4.520	0.148
2021-02-05T20:00:00	4.673	0.005			0.888	0.042	91.441	0.211	5.073	0.168
2021-02-05T21:00:00	4.718	0.005			0.718	0.053	90.951	0.215	4.999	0.126
2021-02-05T22:00:00	4.729	0.006			0.713	0.060	90.925	0.173	5.011	0.148
2021-02-05T23:00:00	4.793	0.004			0.691	0.056	90.748	0.213	4.567	0.233
2021-02-06T00:00:00	4.727	0.005			0.662	0.049	91.094	0.225	4.055	0.174
2021-02-06T01:00:00	4.655	0.005			0.655	0.049	91.200	0.224	3.815	0.187
2021-02-06T02:00:00	4.626	0.004			0.691	0.053	91.223	0.223	3.839	0.154
2021-02-06T03:00:00	4.630	0.004			0.753	0.052	91.173	0.195	4.000	0.145
2021-02-06T04:00:00	4.602	0.005			1.173	0.047	91.149	0.173	3.797	0.161
2021-02-06T05:00:00	4.537	0.004			1.005	0.047	91.194	0.215	4.127	0.177
2021-02-06T06:00:00	4.516	0.005			0.728	0.049	91.375	0.181	5.286	0.170
2021-02-06T07:00:00	4.703	0.004			0.761	0.057	91.292	0.223	5.022	0.194
2021-02-06T08:00:00	4.615	0.005			0.692	0.052	91.854	0.195	5.968	0.161
2021-02-06T09:00:00	4.600	0.006			0.719	0.050	91.979	0.184	6.743	0.165
2021-02-06T10:00:00	4.693	0.006			0.718	0.050	91.643	0.221	5.931	0.136
2021-02-06T11:00:00	4.723	0.005			0.723	0.047	91.496	0.187	5.655	0.148
2021-02-06T12:00:00	4.761	0.004			0.700	0.037	91.503	0.210	4.616	0.169
2021-02-06T13:00:00	4.703	0.005			0.697	0.056	91.865	0.207	4.222	0.166
2021-02-06T14:00:00	4.604	0.004			0.694	0.050	92.031	0.173	4.048	0.145
2021-02-06T15:00:00	4.570	0.005			0.700	0.049	91.961	0.203	4.250	0.157
2021-02-06T16:00:00	4.527	0.004			0.689	0.048	91.888	0.193	4.157	0.154
2021-02-06T17:00:00	4.479	0.004			0.704	0.052	91.904	0.183	4.685	0.135
2021-02-06T18:00:00	4.558	0.006			0.728	0.049	92.084	0.202	4.870	0.173
2021-02-06T19:00:00	4.767	0.004			0.760	0.046	91.899	0.198	4.818	0.173
2021-02-06T20:00:00	4.600	0.004			0.843	0.048	91.918	0.197	6.038	0.191
2021-02-06T21:00:00	4.567	0.005			0.749	0.044	91.823	0.178	6.069	0.140
2021-02-06T22:00:00	4.501	0.006			0.764	0.054	91.965	0.202	6.667	0.117
2021-02-06T23:00:00	4.464	0.004			0.744	0.053	91.883	0.218	6.414	0.185
2021-02-07T00:00:00	4.446	0.005			0.728	0.053	91.988	0.181	5.834	0.128
2021-02-07T01:00:00	4.483	0.004			0.702	0.047	92.291	0.218	4.645	0.169
2021-02-07T02:00:00	4.445	0.006			0.776	0.238	92.564	0.164	4.197	0.106
2021-02-07T03:00:00	4.382	0.004								
2021-02-07T04:00:00	4.378	0.005								
2021-02-07T05:00:00	4.392	0.006								
2021-02-07T06:00:00	4.196	0.006								
2021-02-07T07:00:00	4.409	0.008								
2021-02-07T08:00:00	4.514	0.007								
2021-02-07T09:00:00	4.412	0.005								
2021-02-07T10:00:00	4.363	0.007								
2021-02-07T11:00:00	4.339	0.006								
2021-02-07T12:00:00	4.283	0.006								
2021-02-07T13:00:00	4.280	0.008								
2021-02-07T14:00:00	4.331	0.006								
2021-02-07T15:00:00	4.250	0.005								
2021-02-07T16:00:00	4.097	0.006								
2021-02-07T17:00:00	4.100	0.006								
2021-02-07T18:00:00	4.121	0.006								
2021-02-07T19:00:00	3.914	0.006								
2021-02-07T20:00:00	4.313	0.009								
2021-02-07T21:00:00	4.361	0.007								
2021-02-07T22:00:00	4.227	0.005								
2021-02-07T23:00:00	4.109	0.007								
2021-02-08T00:00:00	4.126	0.007								
2021-02-08T01:00:00	4.146	0.005								
2021-02-08T02:00:00	4.134	0.006								
2021-02-08T03:00:00	4.147	0.004			0.747	0.053	94.684	0.210	5.631	0.180
2021-02-08T04:00:00	4.114	0.005			0.737	0.044	94.829	0.211	5.615	0.147
2021-02-08T05:00:00	4.065	0.004			0.722	0.051	94.820	0.217	5.840	0.201
2021-02-08T06:00:00	4.075	0.004			0.708	0.050	94.625	0.233	5.845	0.173
2021-02-08T07:00:00	4.025	0.005			0.716	0.048	94.333	0.209	6.464	0.155
2021-02-08T08:00:00	3.835	0.005			0.760	0.051	94.224	0.233	8.129	0.177
2021-02-08T09:00:00	3.947	0.005			0.783	0.045	94.227	0.212	7.952	0.149
2021-02-08T10:00:00	4.052	0.005			0.756	0.053	93.745	0.226	6.607	0.186
2021-02-08T11:00:00	4.157	0.004			0.733	0.050	93.705	0.204	6.033	0.164
2021-02-08T12:00:00	4.114	0.004			0.736	0.039	93.747	0.220	6.275	0.182
2021-02-08T13:00:00	4.075	0.005			0.733	0.049	93.916	0.213	6.484	0.174
2021-02-08T14:00:00	4.081	0.005			0.720	0.046	94.019	0.206	5.745	0.173
2021-02-08T15:00:00	4.046	0.004			0.724	0.050	94.401	0.201	5.554	0.171
2021-02-08T16:00:00	4.001	0.005			0.739	0.045	94.574	0.209	5.842	0.167
2021-02-08T17:00:00	3.963	0.004			0.769	0.059	94.347	0.193	6.182	0.162
2021-02-08T18:00:00	3.936	0.004			0.760	0.056	94.196	0.227	6.542	0.152
2021-02-08T19:00:00	3.916	0.004			0.767	0.053	94.094	0.193	6.831	0.169
2021-02-08T20:00:00	3.900	0.004			0.768	0.047	94.411	0.238	7.454	0.165
2021-02-08T21:00:00	3.700	0.004			0.803	0.050	93.244	0.156	8.009	0.152
2021-02-08T22:00:00	3.618	0.005			0.827	0.047	93.023	0.196	7.852	0.165
2021-02-08T23:00:00	3.761	0.005			0.777	0.049	93.313	0.220	6.623	0.147
2021-02-09T00:00:00	3.813	0.005			0.766	0.049	93.208	0.203	6.129	0.159
2021-02-09T01:00:00	3.817	0.004			0.749	0.048	93.129	0.166	5.696	0.141
2021-02-09T02:00:00	3.740	0.005			0.756	0.048	93.164	0.213	5.801	0.179
2021-02-09T03:00:00	3.633	0.005			0.780	0.043	93.205	0.197	6.240	0.172
2021-02-09T04:00:00	3.576	0.004			0.796	0.055	93.189	0.217	6.457	0.157
2021-02-09T05:00:00	3.600	0.004			0.791	0.053	93.273	0.242	6.746	0.153
2021-02-09T06:00:00	3.600	0.004			0.807	0.042	93.159	0.174	7.230	0.122
2021-02-09T07:00:00	3.640	0.004			0.778	0.053	93.155	0.215	7.436	0.153
2021-02-09T08:00:00	3.644	0.004			0.759	0.049	93.171	0.207	7.499	0.169
2021-02-09T09:00:00	3.614	0.005			0.748	0.048	93.205	0.203	7.533	0.152
2021-02-09T10:00:00	3.511	0.005			0.768	0.055	92.938	0.185	7.228	0.186
2021-02-09T11:00:00	3.416	0.004			0.774	0.054	92.971	0.186	6.995	0.157
2021-02-09T12:00:00	3.406	0.004			0.782	0.055	93.059	0.238	7.028	0.165
2021-02-09T13:00:00	3.428	0.004			0.788	0.047	93.159	0.222	7.010	0.151
2021-02-09T14:00:00	3.427	0.004			0.794	0.047	93.260	0.209	6.928	0.153
2021-02-09T15:00:00	3.412	0.004			0.788	0.043	93.269	0.197	6.829	0.126
2021-02-09T16:00:00	3.422	0.004			0.805	0.044	93.171	0.212	6.539	0.155
2021-02-09T17:00:00	3.443	0.004			0.791	0.048	93.133	0.239	6.483	0.160
2021-02-09T18:00:00	3.558	0.005			0.778	0.042	93.053	0.216	7.374	0.180
2021-02-09T19:00:00	3.534	0.005			0.794	0.047	93.005	0.204	7.414	0.159
2021-02-09T20:00:00	3.495	0.005			0.774	0.051	92.964	0.231	6.533	0.146
2021-02-09T21:00:00	3.500	0.005			0.760	0.046	92.867	0.171	6.565	0.178
2021-02-09T22:00:00	3.396	0.004			0.779	0.048	92.753	0.223	6.883	0.164
2021-02-09T23:00:00	3.181	0.004			0.827	0.053	92.582	0.200	7.105	0.174
2021-02-10T00:00:00	3.178	0.004			0.829	0.050	92.557	0.208	7.026	0.144
2021-02-10T01:00:00	3.106	0.004			0.832	0.042	92.306	0.184	6.866	0.154
2021-02-10T02:00:00	3.081	0.004			0.817	0.051	92.072	0.213	6.797	0.168
2021-02-10T03:00:00	3.284	0.004			0.820	0.056	92.332	0.205	7.023	0.144
2021-02-10T04:00:00	3.289	0.006			0.832	0.041	92.586	0.174	6.934	0.145
2021-02-10T05:00:00	3.249	0.005			0.806	0.052	92.600	0.199	6.503	0.158
2021-02-10T06:00:00	3.315	0.004			0.789	0.050	92.654	0.203	6.646	0.151
2021-02-10T07:00:00	3.275	0.006			0.790	0.049	92.557	0.236	6.500	0.152
2021-02-10T08:00:00	3.284	0.005			0.782	0.041	92.568	0.208	6.579	0.154
2021-02-10T09:00:00	3.314	0.004			0.749	0.056	92.627	0.206	5.954	0.158
2021-02-10T10:00:00	3.246	0.004			0.761	0.044	92.463	0.234	6.247	0.157
2021-02-10T11:00:00	3.080	0.005			0.783	0.049	92.350	0.199	6.502	0.165
2021-02-10T12:00:00	3.070	0.006			0.777	0.047	92.377	0.194	6.414	0.131
2021-02-10T13:00:00	3.107	0.029			0.732	0.044	92.753	0.501	6.299	0.219
2021-02-10T14:00:00										
2021-02-10T15:00:00	2.991	0.021								
2021-02-10T16:00:00										
2021-02-10T17:00:00	3.054	0.006								
2021-02-10T18:00:00	3.093	0.005								
2021-02-10T19:00:00	3.102	0.004								
2021-02-10T20:00:00	3.174	0.005								
2021-02-10T21:00:00	3.211	0.005								
2021-02-10T22:00:00	3.211	0.006								
2021-02-10T23:00:00	3.056	0.006								
2021-02-11T00:00:00	2.953	0.006								
2021-02-11T01:00:00	2.965	0.005								
2021-02-11T02:00:00	3.094	0.005								
2021-02-11T03:00:00	3.168	0.006								
2021-02-11T04:00:00	3.064	0.006								
2021-02-11T05:00:00	2.967	0.005								
2021-02-11T06:00:00	3.004	0.004			0.775	0.059	92.429	0.189	5.172	0.168
2021-02-11T07:00:00	2.996	0.003			0.769	0.050	92.372	0.174	5.064	0.150
2021-02-11T08:00:00	3.059	0.004			0.762	0.053	92.362	0.215	5.547	0.157
2021-02-11T09:00:00	3.096	0.004			0.769	0.049	92.177	0.185	6.111	0.175
2021-02-11T10:00:00	3.144	0.005			0.751	0.056	92.201	0.208	6.102	0.178
2021-02-11T11:00:00	3.040	0.004			0.738	0.052	92.182	0.197	5.815	0.174
2021-02-11T12:00:00	2.796	0.005			0.740	0.040	92.347	0.215	5.581	0.155
2021-02-11T13:00:00	2.847	0.004			0.725	0.048	92.433	0.203	5.217	0.159
2021-02-11T14:00:00	2.973	0.004			0.731	0.045	92.463	0.181	5.346	0.172
2021-02-11T15:00:00	3.056	0.007								
2021-02-11T16:00:00	3.144	0.007			0.745	0.045	92.610	0.125	5.472	0.106
2021-02-11T17:00:00	2.858	0.006			0.769	0.047	92.779	0.190	5.085	0.163
2021-02-11T18:00:00	2.829	0.005			0.748	0.056	92.922	0.198	4.559	0.148
2021-02-11T19:00:00	3.061	0.005			0.717	0.053	92.762	0.219	4.581	0.173
2021-02-11T20:00:00	2.914	0.005			0.740	0.046	92.843	0.196	4.529	0.170
2021-02-11T21:00:00	3.106	0.004			0.751	0.052	92.803	0.230	4.859	0.160
2021-02-11T22:00:00	3.133	0.004			0.756	0.048	92.676	0.181	5.292	0.158
2021-02-11T23:00:00	3.030	0.004			0.731	0.048	92.609	0.182	4.887	0.161
2021-02-12T00:00:00	2.693	0.005			0.731	0.048	92.583	0.202	4.926	0.168
2021-02-12T01:00:00	2.683	0.004			0.724	0.046	92.566	0.173	5.034	0.186
2021-02-12T02:00:00	2.629	0.004			0.745	0.042	92.518	0.211	5.130	0.166
2021-02-12T03:00:00	2.564	0.003			0.759	0.048	92.412	0.208	5.173	0.158
2021-02-12T04:00:00	2.466	0.004			0.730	0.048	92.114	0.192	5.106	0.172
2021-02-12T05:00:00	2.403	0.005			0.715	0.049	91.941	0.199	5.034	0.147
2021-02-12T06:00:00	2.661	0.005			0.757	0.047	92.499	0.211	4.864	0.164
2021-02-12T07:00:00	2.718	0.004			0.740	0.045	92.560	0.200	4.447	0.162
2021-02-12T08:00:00	2.558	0.007			0.729	0.055	92.477	0.228	4.350	0.140
2021-02-12T09:00:00	2.710	0.004			0.718	0.047	92.472	0.231	4.649	0.153
2021-02-12T10:00:00	2.769	0.004			0.709	0.049	92.347	0.191	5.086	0.177
2021-02-12T11:00:00	2.768	0.004			0.697	0.045	92.368	0.245	5.222	0.180
2021-02-12T12:00:00	2.780	0.004			0.697	0.051	92.343	0.147	5.065	0.169
2021-02-12T13:00:00	2.303	0.006			0.718	0.048	92.738	0.184	4.966	0.177
2021-02-12T14:00:00	2.353	0.005			0.965	0.047	92.779	0.222	4.959	0.153
2021-02-12T15:00:00	2.356	0.004			0.757	0.050	92.928	0.214	5.073	0.180
2021-02-12T16:00:00	2.231	0.004			0.700	0.050	94.790	0.224	5.013	0.160
2021-02-12T17:00:00	2.237	0.005			0.728	0.055	94.356	0.212	4.947	0.176
2021-02-12T18:00:00	2.513	0.005			0.729	0.052	92.960	0.205	4.462	0.160
2021-02-12T19:00:00	2.503	0.004			0.706	0.046	93.301	0.175	4.245	0.176
2021-02-12T20:00:00	2.401	0.005			0.713	0.044	93.203	0.238	4.121	0.169
2021-02-12T21:00:00	2.353	0.005			0.747	0.041	93.036	0.201	4.168	0.144
2021-02-12T22:00:00	2.397	0.004			0.776	0.045	92.895	0.193	4.882	0.177
2021-02-12T23:00:00	2.508	0.004			0.728	0.049	92.781	0.201		
2021-02-13T00:00:00	2.425	0.005			0.725	0.049	92.671	0.221		
2021-02-13T01:00:00	2.200	0.005			0.743	0.047	92.573	0.245	4.865	0.154
2021-02-13T02:00:00	2.192	0.004			0.748	0.061	92.557	0.202	4.791	0.137
2021-02-13T03:00:00	2.393	0.006			0.744	0.048	92.548	0.234	4.854	0.140
2021-02-13T04:00:00	2.570	0.005			0.758	0.051	92.473	0.206	5.112	0.148
